path	sentence	sentence_normalized	up_votes	down_votes	age	gender	accent	locale	segment_id	source_id	audio_id	start_time_sec	end_time_sec	duration_sec	audio_quality_score	text_quality_score	speaker_id	split
LJrJDuWJfpg/LJrJDuWJfpg_00152.wav			0	0				ps	LJrJDuWJfpg_00152	youtube_amin_sultani	LJrJDuWJfpg	1900.745	1914.862	14.117	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00153.wav			0	0				ps	LJrJDuWJfpg_00153	youtube_amin_sultani	LJrJDuWJfpg	1914.862	1928.926	14.064	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00154.wav			0	0				ps	LJrJDuWJfpg_00154	youtube_amin_sultani	LJrJDuWJfpg	1928.926	1946.926	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00155.wav			0	0				ps	LJrJDuWJfpg_00155	youtube_amin_sultani	LJrJDuWJfpg	1946.926	1964.926	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00156.wav			0	0				ps	LJrJDuWJfpg_00156	youtube_amin_sultani	LJrJDuWJfpg	1964.926	1970.79	5.864	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00157.wav			0	0				ps	LJrJDuWJfpg_00157	youtube_amin_sultani	LJrJDuWJfpg	1970.79	1988.79	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00158.wav			0	0				ps	LJrJDuWJfpg_00158	youtube_amin_sultani	LJrJDuWJfpg	1991.151	1997.345	6.194	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00159.wav			0	0				ps	LJrJDuWJfpg_00159	youtube_amin_sultani	LJrJDuWJfpg	1997.345	2015.345	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00160.wav			0	0				ps	LJrJDuWJfpg_00160	youtube_amin_sultani	LJrJDuWJfpg	2017.406	2026.635	9.229	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00161.wav			0	0				ps	LJrJDuWJfpg_00161	youtube_amin_sultani	LJrJDuWJfpg	2026.635	2035.706	9.071	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00162.wav			0	0				ps	LJrJDuWJfpg_00162	youtube_amin_sultani	LJrJDuWJfpg	2035.706	2045.644	9.938	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00163.wav			0	0				ps	LJrJDuWJfpg_00163	youtube_amin_sultani	LJrJDuWJfpg	2045.644	2051.679	6.035	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00164.wav			0	0				ps	LJrJDuWJfpg_00164	youtube_amin_sultani	LJrJDuWJfpg	2051.679	2055.65	3.971	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00165.wav			0	0				ps	LJrJDuWJfpg_00165	youtube_amin_sultani	LJrJDuWJfpg	2055.65	2058.988	3.338	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00166.wav			0	0				ps	LJrJDuWJfpg_00166	youtube_amin_sultani	LJrJDuWJfpg	2058.988	2062.03	3.042	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00167.wav			0	0				ps	LJrJDuWJfpg_00167	youtube_amin_sultani	LJrJDuWJfpg	2062.03	2080.03	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00168.wav			0	0				ps	LJrJDuWJfpg_00168	youtube_amin_sultani	LJrJDuWJfpg	2081.839	2088.064	6.225	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00169.wav			0	0				ps	LJrJDuWJfpg_00169	youtube_amin_sultani	LJrJDuWJfpg	2088.064	2091.728	3.664	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00170.wav			0	0				ps	LJrJDuWJfpg_00170	youtube_amin_sultani	LJrJDuWJfpg	2091.728	2101.656	9.928	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00171.wav			0	0				ps	LJrJDuWJfpg_00171	youtube_amin_sultani	LJrJDuWJfpg	2101.656	2107.437	5.781	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00172.wav			0	0				ps	LJrJDuWJfpg_00172	youtube_amin_sultani	LJrJDuWJfpg	2107.437	2125.437	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00173.wav			0	0				ps	LJrJDuWJfpg_00173	youtube_amin_sultani	LJrJDuWJfpg	2125.437	2143.437	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00174.wav			0	0				ps	LJrJDuWJfpg_00174	youtube_amin_sultani	LJrJDuWJfpg	2143.937	2161.937	18.0	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00175.wav			0	0				ps	LJrJDuWJfpg_00175	youtube_amin_sultani	LJrJDuWJfpg	2161.937	2167.095	5.158	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00176.wav			0	0				ps	LJrJDuWJfpg_00176	youtube_amin_sultani	LJrJDuWJfpg	2167.095	2170.425	3.33	100.0	0.0		
LJrJDuWJfpg/LJrJDuWJfpg_00177.wav			0	0				ps	LJrJDuWJfpg_00177	youtube_amin_sultani	LJrJDuWJfpg	2170.425	2173.611	3.186	90.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00001.wav			0	0				ps	NL_cMlllkY8_00001	youtube_amin_sultani	NL_cMlllkY8	4.402	22.402	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00002.wav			0	0				ps	NL_cMlllkY8_00002	youtube_amin_sultani	NL_cMlllkY8	22.402	40.402	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00003.wav			0	0				ps	NL_cMlllkY8_00003	youtube_amin_sultani	NL_cMlllkY8	40.402	49.13	8.728	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00004.wav			0	0				ps	NL_cMlllkY8_00004	youtube_amin_sultani	NL_cMlllkY8	49.13	67.13	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00005.wav			0	0				ps	NL_cMlllkY8_00005	youtube_amin_sultani	NL_cMlllkY8	67.13	85.13	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00006.wav			0	0				ps	NL_cMlllkY8_00006	youtube_amin_sultani	NL_cMlllkY8	85.13	96.222	11.092	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00007.wav			0	0				ps	NL_cMlllkY8_00007	youtube_amin_sultani	NL_cMlllkY8	96.222	114.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00008.wav			0	0				ps	NL_cMlllkY8_00008	youtube_amin_sultani	NL_cMlllkY8	114.222	132.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00009.wav			0	0				ps	NL_cMlllkY8_00009	youtube_amin_sultani	NL_cMlllkY8	132.222	150.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00010.wav			0	0				ps	NL_cMlllkY8_00010	youtube_amin_sultani	NL_cMlllkY8	150.222	168.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00011.wav			0	0				ps	NL_cMlllkY8_00011	youtube_amin_sultani	NL_cMlllkY8	168.222	186.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00012.wav			0	0				ps	NL_cMlllkY8_00012	youtube_amin_sultani	NL_cMlllkY8	186.222	204.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00013.wav			0	0				ps	NL_cMlllkY8_00013	youtube_amin_sultani	NL_cMlllkY8	204.222	222.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00014.wav			0	0				ps	NL_cMlllkY8_00014	youtube_amin_sultani	NL_cMlllkY8	222.222	240.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00015.wav			0	0				ps	NL_cMlllkY8_00015	youtube_amin_sultani	NL_cMlllkY8	240.222	258.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00016.wav			0	0				ps	NL_cMlllkY8_00016	youtube_amin_sultani	NL_cMlllkY8	258.222	276.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00017.wav			0	0				ps	NL_cMlllkY8_00017	youtube_amin_sultani	NL_cMlllkY8	276.222	294.222	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00018.wav			0	0				ps	NL_cMlllkY8_00018	youtube_amin_sultani	NL_cMlllkY8	294.222	302.161	7.939	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00019.wav			0	0				ps	NL_cMlllkY8_00019	youtube_amin_sultani	NL_cMlllkY8	302.161	320.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00020.wav			0	0				ps	NL_cMlllkY8_00020	youtube_amin_sultani	NL_cMlllkY8	320.161	338.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00021.wav			0	0				ps	NL_cMlllkY8_00021	youtube_amin_sultani	NL_cMlllkY8	338.161	356.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00022.wav			0	0				ps	NL_cMlllkY8_00022	youtube_amin_sultani	NL_cMlllkY8	356.161	374.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00023.wav			0	0				ps	NL_cMlllkY8_00023	youtube_amin_sultani	NL_cMlllkY8	374.161	392.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00024.wav			0	0				ps	NL_cMlllkY8_00024	youtube_amin_sultani	NL_cMlllkY8	392.161	410.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00025.wav			0	0				ps	NL_cMlllkY8_00025	youtube_amin_sultani	NL_cMlllkY8	410.161	428.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00026.wav			0	0				ps	NL_cMlllkY8_00026	youtube_amin_sultani	NL_cMlllkY8	428.161	446.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00027.wav			0	0				ps	NL_cMlllkY8_00027	youtube_amin_sultani	NL_cMlllkY8	446.161	464.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00028.wav			0	0				ps	NL_cMlllkY8_00028	youtube_amin_sultani	NL_cMlllkY8	464.161	482.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00029.wav			0	0				ps	NL_cMlllkY8_00029	youtube_amin_sultani	NL_cMlllkY8	482.161	500.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00030.wav			0	0				ps	NL_cMlllkY8_00030	youtube_amin_sultani	NL_cMlllkY8	500.161	518.161	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00031.wav			0	0				ps	NL_cMlllkY8_00031	youtube_amin_sultani	NL_cMlllkY8	518.161	528.28	10.119	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00032.wav			0	0				ps	NL_cMlllkY8_00032	youtube_amin_sultani	NL_cMlllkY8	528.28	546.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00033.wav			0	0				ps	NL_cMlllkY8_00033	youtube_amin_sultani	NL_cMlllkY8	546.28	564.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00034.wav			0	0				ps	NL_cMlllkY8_00034	youtube_amin_sultani	NL_cMlllkY8	564.28	582.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00035.wav			0	0				ps	NL_cMlllkY8_00035	youtube_amin_sultani	NL_cMlllkY8	582.28	600.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00036.wav			0	0				ps	NL_cMlllkY8_00036	youtube_amin_sultani	NL_cMlllkY8	600.28	618.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00037.wav			0	0				ps	NL_cMlllkY8_00037	youtube_amin_sultani	NL_cMlllkY8	618.28	636.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00038.wav			0	0				ps	NL_cMlllkY8_00038	youtube_amin_sultani	NL_cMlllkY8	636.28	654.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00039.wav			0	0				ps	NL_cMlllkY8_00039	youtube_amin_sultani	NL_cMlllkY8	654.28	672.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00040.wav			0	0				ps	NL_cMlllkY8_00040	youtube_amin_sultani	NL_cMlllkY8	672.28	690.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00041.wav			0	0				ps	NL_cMlllkY8_00041	youtube_amin_sultani	NL_cMlllkY8	690.28	708.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00042.wav			0	0				ps	NL_cMlllkY8_00042	youtube_amin_sultani	NL_cMlllkY8	708.28	726.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00043.wav			0	0				ps	NL_cMlllkY8_00043	youtube_amin_sultani	NL_cMlllkY8	726.28	744.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00044.wav			0	0				ps	NL_cMlllkY8_00044	youtube_amin_sultani	NL_cMlllkY8	744.28	762.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00045.wav			0	0				ps	NL_cMlllkY8_00045	youtube_amin_sultani	NL_cMlllkY8	762.28	780.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00046.wav			0	0				ps	NL_cMlllkY8_00046	youtube_amin_sultani	NL_cMlllkY8	780.28	798.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00047.wav			0	0				ps	NL_cMlllkY8_00047	youtube_amin_sultani	NL_cMlllkY8	798.28	816.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00048.wav			0	0				ps	NL_cMlllkY8_00048	youtube_amin_sultani	NL_cMlllkY8	816.28	834.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00049.wav			0	0				ps	NL_cMlllkY8_00049	youtube_amin_sultani	NL_cMlllkY8	834.28	852.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00050.wav			0	0				ps	NL_cMlllkY8_00050	youtube_amin_sultani	NL_cMlllkY8	852.28	870.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00051.wav			0	0				ps	NL_cMlllkY8_00051	youtube_amin_sultani	NL_cMlllkY8	870.28	888.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00052.wav			0	0				ps	NL_cMlllkY8_00052	youtube_amin_sultani	NL_cMlllkY8	888.28	906.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00053.wav			0	0				ps	NL_cMlllkY8_00053	youtube_amin_sultani	NL_cMlllkY8	906.28	924.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00054.wav			0	0				ps	NL_cMlllkY8_00054	youtube_amin_sultani	NL_cMlllkY8	924.28	942.28	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00055.wav			0	0				ps	NL_cMlllkY8_00055	youtube_amin_sultani	NL_cMlllkY8	942.28	955.309	13.029	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00056.wav			0	0				ps	NL_cMlllkY8_00056	youtube_amin_sultani	NL_cMlllkY8	955.309	973.309	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00057.wav			0	0				ps	NL_cMlllkY8_00057	youtube_amin_sultani	NL_cMlllkY8	973.309	983.508	10.199	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00058.wav			0	0				ps	NL_cMlllkY8_00058	youtube_amin_sultani	NL_cMlllkY8	983.508	1001.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00059.wav			0	0				ps	NL_cMlllkY8_00059	youtube_amin_sultani	NL_cMlllkY8	1001.508	1019.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00060.wav			0	0				ps	NL_cMlllkY8_00060	youtube_amin_sultani	NL_cMlllkY8	1019.508	1037.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00061.wav			0	0				ps	NL_cMlllkY8_00061	youtube_amin_sultani	NL_cMlllkY8	1037.508	1055.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00062.wav			0	0				ps	NL_cMlllkY8_00062	youtube_amin_sultani	NL_cMlllkY8	1055.508	1073.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00063.wav			0	0				ps	NL_cMlllkY8_00063	youtube_amin_sultani	NL_cMlllkY8	1073.508	1091.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00064.wav			0	0				ps	NL_cMlllkY8_00064	youtube_amin_sultani	NL_cMlllkY8	1091.508	1109.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00065.wav			0	0				ps	NL_cMlllkY8_00065	youtube_amin_sultani	NL_cMlllkY8	1109.508	1127.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00066.wav			0	0				ps	NL_cMlllkY8_00066	youtube_amin_sultani	NL_cMlllkY8	1127.508	1145.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00067.wav			0	0				ps	NL_cMlllkY8_00067	youtube_amin_sultani	NL_cMlllkY8	1145.508	1163.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00068.wav			0	0				ps	NL_cMlllkY8_00068	youtube_amin_sultani	NL_cMlllkY8	1163.508	1181.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00069.wav			0	0				ps	NL_cMlllkY8_00069	youtube_amin_sultani	NL_cMlllkY8	1181.508	1199.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00070.wav			0	0				ps	NL_cMlllkY8_00070	youtube_amin_sultani	NL_cMlllkY8	1199.508	1217.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00071.wav			0	0				ps	NL_cMlllkY8_00071	youtube_amin_sultani	NL_cMlllkY8	1217.508	1235.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00072.wav			0	0				ps	NL_cMlllkY8_00072	youtube_amin_sultani	NL_cMlllkY8	1235.508	1253.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00073.wav			0	0				ps	NL_cMlllkY8_00073	youtube_amin_sultani	NL_cMlllkY8	1253.508	1271.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00074.wav			0	0				ps	NL_cMlllkY8_00074	youtube_amin_sultani	NL_cMlllkY8	1271.508	1289.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00075.wav			0	0				ps	NL_cMlllkY8_00075	youtube_amin_sultani	NL_cMlllkY8	1289.508	1307.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00076.wav			0	0				ps	NL_cMlllkY8_00076	youtube_amin_sultani	NL_cMlllkY8	1307.508	1325.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00077.wav			0	0				ps	NL_cMlllkY8_00077	youtube_amin_sultani	NL_cMlllkY8	1325.508	1343.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00078.wav			0	0				ps	NL_cMlllkY8_00078	youtube_amin_sultani	NL_cMlllkY8	1343.508	1361.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00079.wav			0	0				ps	NL_cMlllkY8_00079	youtube_amin_sultani	NL_cMlllkY8	1361.508	1379.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00080.wav			0	0				ps	NL_cMlllkY8_00080	youtube_amin_sultani	NL_cMlllkY8	1379.508	1397.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00081.wav			0	0				ps	NL_cMlllkY8_00081	youtube_amin_sultani	NL_cMlllkY8	1397.508	1415.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00082.wav			0	0				ps	NL_cMlllkY8_00082	youtube_amin_sultani	NL_cMlllkY8	1415.508	1433.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00083.wav			0	0				ps	NL_cMlllkY8_00083	youtube_amin_sultani	NL_cMlllkY8	1433.508	1451.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00084.wav			0	0				ps	NL_cMlllkY8_00084	youtube_amin_sultani	NL_cMlllkY8	1451.508	1469.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00085.wav			0	0				ps	NL_cMlllkY8_00085	youtube_amin_sultani	NL_cMlllkY8	1469.508	1487.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00086.wav			0	0				ps	NL_cMlllkY8_00086	youtube_amin_sultani	NL_cMlllkY8	1487.508	1505.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00087.wav			0	0				ps	NL_cMlllkY8_00087	youtube_amin_sultani	NL_cMlllkY8	1505.508	1523.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00088.wav			0	0				ps	NL_cMlllkY8_00088	youtube_amin_sultani	NL_cMlllkY8	1523.508	1541.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00089.wav			0	0				ps	NL_cMlllkY8_00089	youtube_amin_sultani	NL_cMlllkY8	1541.508	1559.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00090.wav			0	0				ps	NL_cMlllkY8_00090	youtube_amin_sultani	NL_cMlllkY8	1559.508	1577.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00091.wav			0	0				ps	NL_cMlllkY8_00091	youtube_amin_sultani	NL_cMlllkY8	1577.508	1595.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00092.wav			0	0				ps	NL_cMlllkY8_00092	youtube_amin_sultani	NL_cMlllkY8	1595.508	1613.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00093.wav			0	0				ps	NL_cMlllkY8_00093	youtube_amin_sultani	NL_cMlllkY8	1613.508	1631.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00094.wav			0	0				ps	NL_cMlllkY8_00094	youtube_amin_sultani	NL_cMlllkY8	1631.508	1649.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00095.wav			0	0				ps	NL_cMlllkY8_00095	youtube_amin_sultani	NL_cMlllkY8	1649.508	1667.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00096.wav			0	0				ps	NL_cMlllkY8_00096	youtube_amin_sultani	NL_cMlllkY8	1667.508	1685.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00097.wav			0	0				ps	NL_cMlllkY8_00097	youtube_amin_sultani	NL_cMlllkY8	1685.508	1703.508	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00098.wav			0	0				ps	NL_cMlllkY8_00098	youtube_amin_sultani	NL_cMlllkY8	1703.508	1718.718	15.21	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00099.wav			0	0				ps	NL_cMlllkY8_00099	youtube_amin_sultani	NL_cMlllkY8	1718.718	1736.718	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00100.wav			0	0				ps	NL_cMlllkY8_00100	youtube_amin_sultani	NL_cMlllkY8	1736.718	1754.718	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00101.wav			0	0				ps	NL_cMlllkY8_00101	youtube_amin_sultani	NL_cMlllkY8	1754.718	1772.718	18.0	100.0	0.0		
NL_cMlllkY8/NL_cMlllkY8_00102.wav			0	0				ps	NL_cMlllkY8_00102	youtube_amin_sultani	NL_cMlllkY8	1772.718	1780.179	7.461	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00001.wav			0	0				ps	VK_BD1cSYmg_00001	youtube_amin_sultani	VK_BD1cSYmg	4.363	18.313	13.95	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00002.wav			0	0				ps	VK_BD1cSYmg_00002	youtube_amin_sultani	VK_BD1cSYmg	18.313	36.313	18.0	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00003.wav			0	0				ps	VK_BD1cSYmg_00003	youtube_amin_sultani	VK_BD1cSYmg	37.388	43.776	6.388	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00004.wav			0	0				ps	VK_BD1cSYmg_00004	youtube_amin_sultani	VK_BD1cSYmg	43.776	55.801	12.025	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00005.wav			0	0				ps	VK_BD1cSYmg_00005	youtube_amin_sultani	VK_BD1cSYmg	55.801	59.958	4.157	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00006.wav			0	0				ps	VK_BD1cSYmg_00006	youtube_amin_sultani	VK_BD1cSYmg	59.958	73.922	13.964	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00007.wav			0	0				ps	VK_BD1cSYmg_00007	youtube_amin_sultani	VK_BD1cSYmg	73.922	91.922	18.0	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00008.wav			0	0				ps	VK_BD1cSYmg_00008	youtube_amin_sultani	VK_BD1cSYmg	91.922	109.922	18.0	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00009.wav			0	0				ps	VK_BD1cSYmg_00009	youtube_amin_sultani	VK_BD1cSYmg	109.922	120.209	10.287	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00010.wav			0	0				ps	VK_BD1cSYmg_00010	youtube_amin_sultani	VK_BD1cSYmg	120.209	138.209	18.0	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00011.wav			0	0				ps	VK_BD1cSYmg_00011	youtube_amin_sultani	VK_BD1cSYmg	139.186	148.412	9.226	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00012.wav			0	0				ps	VK_BD1cSYmg_00012	youtube_amin_sultani	VK_BD1cSYmg	148.412	153.143	4.731	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00013.wav			0	0				ps	VK_BD1cSYmg_00013	youtube_amin_sultani	VK_BD1cSYmg	153.143	168.12	14.977	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00014.wav			0	0				ps	VK_BD1cSYmg_00014	youtube_amin_sultani	VK_BD1cSYmg	168.12	173.953	5.833	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00015.wav			0	0				ps	VK_BD1cSYmg_00015	youtube_amin_sultani	VK_BD1cSYmg	173.953	185.64	11.687	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00016.wav			0	0				ps	VK_BD1cSYmg_00016	youtube_amin_sultani	VK_BD1cSYmg	185.64	190.044	4.404	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00017.wav			0	0				ps	VK_BD1cSYmg_00017	youtube_amin_sultani	VK_BD1cSYmg	190.044	195.438	5.394	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00018.wav			0	0				ps	VK_BD1cSYmg_00018	youtube_amin_sultani	VK_BD1cSYmg	195.438	213.438	18.0	100.0	0.0		
VK_BD1cSYmg/VK_BD1cSYmg_00019.wav			0	0				ps	VK_BD1cSYmg_00019	youtube_amin_sultani	VK_BD1cSYmg	213.438	231.438	18.0	100.0	0.0		
